pack_name,piece_count_1,piece_count_2,difficulty_rating_1,difficulty_rating_2,brand_1,brand_2,num_puzzles,pieces_d1,pieces_d2,pieces_d3,pieces_d4,piece_count_pack,difficulty_rating_pack,w_pieces_diff_transformed,holdtime
Artifact Puzzles Isabelle Plante La Connaissance Artifact Puzzles Jonik Wizards Workshop,379,358,1,1,Artifact,Artifact,2,737,0,0,0,737,1,-0.7784027196578971,3.041173412483773
Artifact Puzzles Paul Bond Ode To A Zen Koan Artifact Puzzles John Henry Dearle Forest Tapestry,267,577,2,4,Artifact,Artifact,2,0,267,0,577,844,3,1.7350160642549077,18.06818434606116
Artifact Puzzles Gore Icknield Way Artifact Puzzles Charles Courney Curran Lotus Lilies,317,329,2,3,Artifact,Artifact,2,0,317,329,0,646,2,0.5593097396194932,14.291328098804511
Artifact Puzzles Bek Cruddace British Isles Map Artifact Puzzles Jim Flora Chioggia,493,359,1,1,Artifact,Artifact,2,852,0,0,0,852,1,-0.5564446301672126,10.951730242615046
Artifact Puzzles APAK Celebrating Nature Artifact Puzzles Angie Rees Precious Cargo,412,399,3,2,Artifact,Artifact,2,0,399,412,0,811,2,1.0098236341710245,10.135992453850022
Artifact Puzzles Rachell Sumpter Chinatown Quadtych ,1121,0,3,2,Artifact,Artifact,1,0,0,1121,0,1121,3,2.1297039204019153,12.22663770578721
Artifact Puzzles Jonik Rapunzel Artifact Puzzles Jonik Troll Toll,411,365,1,1,Artifact,Artifact,2,776,0,0,0,776,1,-0.7006221004247918,21.18210166278853
Artifact Puzzles Bill Carman Golden Whistle Artifact Puzzles Jim Flora Big Bank Robbery,318,302,3,3,Artifact,Artifact,2,0,0,620,0,620,3,0.8284782203073379,6.699882527032442
Artifact Puzzles Jethro Buck Wild Things ,539,0,3,2,Artifact,Artifact,1,0,0,539,0,539,3,0.5545796008442065,7.1162523483066895
Artifact Puzzles Randal Spangler Some Enchanted Evening Artifact Puzzles Justin Hillgrove Imps And Monsters,422,442,3,1,Artifact,Artifact,2,442,0,422,0,864,2,0.660263754268188,3.6822244665978703
Artifact Puzzles - Bruce Riley Half Life Artifact Puzzles - Bruce Riley Stem Cell,336,191,2,1,Artifact,Artifact,2,191,336,0,0,527,1,-0.53631808647302,3.964041494013345
Artifact Puzzles Iris Scott Tiger Fire Artifact Puzzles Rachel Pedder-Smith Abandoned Garden,306,296,3,2,Artifact,Artifact,2,0,296,306,0,602,2,0.4249513289062019,21.324833956178704
Liberty Puzzles Linnea Pergola Florence ,591,0,2,2,Liberty,Liberty,1,0,591,0,0,591,2,-0.016640095406966617,25.00061526570169
Artifact Puzzles Aaron Wolf Cathedral Of The Changing Tides Artifact Puzzles Jeyselle Solentiname Jungle,360,319,3,3,Artifact,Artifact,2,0,0,679,0,679,3,1.0128551003585018,34.1280360153014
Artifact Puzzles Bee Eater Artifact Puzzles Gustav Klimt Baby,425,295,2,2,Artifact,Artifact,2,0,720,0,0,720,2,0.3366956847638468,13.250918840361503
Artifact Puzzles Outsider Insider Artifact Puzzles Sophie Taeuber-Arp Composition,409,302,2,2,Artifact,Artifact,2,0,711,0,0,711,2,0.31352676371422905,31.872675005555347
Artifact Puzzles Arreguin Jaguars ,505,0,3,2,Artifact,Artifact,1,0,0,505,0,505,3,0.43114687048149664,4.881747049790035
Artifact Puzzles Iwona Lifsches Serenity Artifact Puzzles Tomasz Pietrzyk The Town,313,390,1,2,Artifact,Artifact,2,313,390,0,0,703,1,-0.15079668991933984,5.033269821629803
Artifact Puzzles Tyson Grumm The Sleepover Artifact Puzzles Paul Bond The Yogi,405,310,1,1,Artifact,Artifact,2,715,0,0,0,715,1,-0.8235329233237091,9.784433099274132
Artifact Puzzles Great Robot Migration ,480,0,3,2,Artifact,Artifact,1,0,0,480,0,480,3,0.3366956847638468,4.167577320383298
Artifact Puzzles Erin Hanson Crystal Grove Artifact Puzzles Matt Lyon Monastery,357,460,4,3,Artifact,Artifact,2,0,0,460,357,817,3,1.7075843821132473,10.7671582316978
Wentworth Puzzles David Maclean Parisian Charm ,1000,0,1,2,Wentworth,Wentworth,1,1000,0,0,0,1000,1,-0.2992575406712612,4.11264126151059
Wentworth Puzzles E. B. Watts Rabbit Heaven ,1000,0,2,2,Wentworth,Wentworth,1,0,1000,0,0,1000,2,0.9752504390137802,17.93936268068853
Artifact Puzzles APAK Harmonious Kingdom Artifact Puzzles Martin Heade Two Hummingbirds At Nest,434,289,1,2,Artifact,Artifact,2,434,289,0,0,723,1,-0.27958231295444974,14.05866676130912
Artifact Puzzles Roch Urbaniak Sage Of Yamatai Artifact Puzzles Severin Roesen Flower Still Life,346,330,2,2,Artifact,Artifact,2,0,676,0,0,676,2,0.22146139099349174,12.903862970536505
Artifact Puzzles Allie Sullberg Lets Dance Artifact Puzzles Kevin Sloan Welcome to the Wilderness,367,418,2,2,Artifact,Artifact,2,0,785,0,0,785,2,0.4983888236621213,17.831433646807003
Artifact Puzzles Karla Gerard Night Song Artifact Puzzles Dan Dos Santos Stalking the Unicorn,321,303,1,1,Artifact,Artifact,2,624,0,0,0,624,1,-1.0210568584075073,29.964259165289388
Wentworth Puzzles Spring Sakura ,1000,0,2,2,Wentworth,Wentworth,1,0,1000,0,0,1000,2,0.9752504390137802,5.007081761991123
Artifact Puzzles Rachell Sumpter Islander Artifact Puzzles Paul Bond Octopus,262,140,1,1,Artifact,Artifact,2,402,0,0,0,402,1,-1.6044464047637998,8.443656559247685
Artifact Puzzles Edward Hopper Nighthawks  Artifact Puzzles Richard Friend The Just Reproach,374,396,2,3,Artifact,Artifact,2,0,374,396,0,770,2,0.9090604780683892,7.835111782796736
Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1,0,619,0,0,619,2,0.06425041722427771,11.96951046745898
Ecru Puzzles Erin Hanson Cypress Lights Artifact Puzzles Vincent Van Gogh Two Figures In the Undergrowth,398,446,3,3,Artifact,Ecru,2,0,0,844,0,844,3,1.4759863901231776,24.78724097989276
Liberty Puzzles World Map ,1017,0,3,3,Liberty,Liberty,1,0,0,1017,0,1017,3,1.8988721265882265,18.379134637507622
Artifact Puzzles Renoir Oarsmen Artifact Puzzles Van Gogh Bedroom In Arles,297,347,2,1,Artifact,Artifact,2,347,297,0,0,644,1,-0.39842757364980713,9.152054599826217
Artifact Puzzles Kathryn Freeman Lullaby For Lions Artifact Puzzles Jill Bennet Fantastic Mr. Fox,363,267,1,1,Artifact,Artifact,2,630,0,0,0,630,1,-1.007445388808925,35.96296474793435
Artifact Puzzles Kessel Bugs Double-sided  Artifact Puzzles Fernand Pelez Saltimbanques,119,169,2,1,Artifact,Artifact,2,169,119,0,0,288,1,-1.589119570568024,72.89686259746365
Artifact Puzzles Sandi Rigby Botanical Dreaming ,1273,0,3,2,Artifact,Artifact,1,0,0,1273,0,1273,3,2.4419620702266456,40.15466724425278
Artifact Puzzles Sorolla Valencia Artifact Puzzles Monet Bridge ,150,156,1,1,Artifact,Artifact,2,306,0,0,0,306,1,-1.9280985153147678,16.737865924921042
Artifact Puzzles Justin Hillgrove Word Travels South Artifact Puzzles Justin Hillgrove Word Travels West,456,548,1,2,Artifact,Artifact,2,456,548,0,0,1004,1,0.4765630162001372,86.11977582193917
Artifact Puzzles Joe Vaux Season Of The Rabbit Artifact Puzzles Justin Hillgrove Mad Tea Party,300,206,1,1,Artifact,Artifact,2,506,0,0,0,506,1,-1.3091995845600504,23.20819968004877
Liberty Puzzles Morses Santa Claus Liberty Puzzles New Years Toboggan,327,321,2,1,Liberty,Liberty,2,321,327,0,0,648,1,-0.34077444961529807,2.304775648105497
Liberty Puzzles Claude Monet The Parc Monceau ,507,0,3,2,Liberty,Liberty,1,0,0,507,0,507,3,0.4385630117207532,2.304775648105497
Wentworth Puzzles Hyde Street View San Francisco Wentworth Puzzles Christmas Stories,609,199,2,2,Wentworth,Wentworth,2,0,808,0,0,808,2,0.5533958107681397,38.67120874011584
Artifact Puzzles Leighton Accolade Artifact Puzzles Birds at Baran,85,91,2,3,Artifact,Artifact,2,0,85,91,0,176,2,-1.4824140519785118,3.7798566840978713
Artifact Puzzles Albert Bierstadt Valley Of The Yosemite Ecru Puzzles Erin Hanson Hues Of Zion,494,219,3,3,Artifact,Ecru,2,0,0,713,0,713,3,1.1141497016193669,23.809033337788566
Nautilus Puzzles The Baja Trail ,500,0,2,2,Nautilus,Nautilus,1,0,500,0,0,500,2,-0.2992575406712612,24.66452617959413
DaVici Puzzles Dmitry Alekseev Biscuit Mountain DaVici Puzzles Sergey Adeev Flying Frigate,170,130,1,1,DaVici,DaVici,2,300,0,0,0,300,1,-1.9505276611650495,9.629609432617512
Nautilus Puzzles Zodiac Rainbow ,500,0,2,2,Nautilus,Nautilus,1,0,500,0,0,500,2,-0.2992575406712612,5.9974141928452775
Ecru Puzzles Erin Hanson Cypress Lights Ecru Puzzles Richard Friend Limberlost,398,355,3,2,Ecru,Ecru,2,0,355,398,0,753,2,0.8754007433402455,24.936962252381345
Ecru Puzzles Allen Gilbert Cram Fishermans Cottages Artifact Puzzles Tom Kidd Dunne Estates,158,423,2,2,Artifact,Ecru,2,0,581,0,0,581,2,-0.04616700175101717,2.97330318933654
Ecru Roch Urbaniak Bosfor Artifact Puzzles Seurat Eiffel Tower,214,135,3,1,Artifact,Ecru,2,135,0,214,0,349,2,-0.6986633993030738,4.123279694523947
Nautilus Puzzles James Sommerville Ocean Life ,475,0,2,2,Nautilus,Nautilus,1,0,475,0,0,475,2,-0.3830290426626323,10.613299887793218
Nautilus Puzzles Once Upon a Fairytale ,428,0,1,2,Nautilus,Nautilus,1,428,0,0,0,428,1,-1.5261230330714146,14.876526490998565
Artifact Puzzles Viktor Vasnetsov Sleeping Princess Artifact Puzzles Tomasz Pietrzyk Circle of Time,137,220,1,1,Artifact,Artifact,2,357,0,0,0,357,1,-1.7486630182437668,18.470723121160024
Artifact Puzzles Daniel Merriam Tailspin (Discontinued Limited Edition) Artifact Puzzles Tom Kid McCay City (Discontinued),303,415,3,3,Artifact,Artifact,2,0,0,718,0,718,3,1.128764296150188,32.78496150718706
Artifact Puzzles Geoffrey Gersten Poker Tree Artifact Puzzles Rekunenko Charming Village,288,282,1,1,Artifact,Artifact,2,570,0,0,0,570,1,-1.1478048106078145,10.255271958821217
Nautilus Puzzles Marin Headlands ,475,0,2,2,Nautilus,Nautilus,1,0,475,0,0,475,2,-0.3830290426626323,32.14951934530042
Nautilus Puzzles Howard Robinson Turtle Beach ,407,0,2,2,Nautilus,unknown,1,0,407,0,0,407,2,-0.6273772864370792,27.24730435408485
Wentworth Puzzles Green Fingers ,750,0,2,2,Wentworth,Wentworth,1,0,750,0,0,750,2,0.4125178506240466,11.72327770788942
Wentworth Puzzles Can You See Me Wentworth Puzzles Aimee Stewart Wish Upon a Bookshop,245,500,3,2,Wentworth,Wentworth,2,0,500,245,0,745,2,0.6908744412024449,9.232673799379503
Artifact Puzzles Van Os Flowers Ecru Puzzles Erin Hanson Hues of Zion,126,219,3,3,Artifact,Ecru,2,0,0,345,0,345,3,-0.24231482754587286,9.85010008513566
Nautilus Puzzles Great Paintings Nautilus Puzzles Jacek Yerka Four Seasons,407,209,2,2,Nautilus,Nautilus,2,0,616,0,0,616,2,0.05570532563279342,25.96559593019869
Wentworth Puzzles Dominic Davison Mountain Cabin Wentworth Puzzles Basil Bradley Sheep Reposing Dalby Bay Isles of Man,609,199,2,2,Wentworth,Wentworth,2,0,808,0,0,808,2,0.5533958107681397,12.869820206348416
Liberty Puzzles James Sommerville Ocean Life ,769,0,3,2,Liberty,Liberty,1,0,0,769,0,769,3,1.2739871953219535,10.100796100754502
Liberty Puzzles Colorado United Airlines Liberty Puzzles Yosemite United Airlines,537,318,2,2,Liberty,Liberty,2,0,855,0,0,855,2,0.6625425626345547,17.087058317242974
Whimsy Puzzles Frank Champine Magic Forest Whimsy Puzzles Radiant Butterflies,500,1000,3,4,Other-Laser-cut,Other-Laser-cut,2,0,0,500,1000,1500,3,3.4099091024005923,21.93387542787453
"Nautilus Puzzles Jacek Yerka A Short History of Civilization Nautilus Puzzles Larry Eifert Mesa Verde, Colorado",407,209,2,2,Nautilus,Nautilus,2,0,616,0,0,616,2,0.05570532563279342,10.963136887274734
Ecru Puzzles Aaron Wolf Siege Of Cranes Ecru Puzzles Aaron Wolf Lost Civilization,437,447,3,3,Ecru,Ecru,2,0,0,884,0,884,3,1.578710121105953,14.7065040185936
"Victory Puzzles Gay Harbour, Cornwall (Vintage 1950s) Silverton Puzzle Company Garden Scene in Brittany",350,300,1,2,Other-Hand-cut,Other-Hand-cut,2,350,300,0,0,650,1,-0.3830290426626323,14.913943755809376
Wentworth Puzzles Jan Patrik Krasny Leopard in Jungle Wentworth Puzzles Rosiland Solomon Peacock of India,250,250,1,1,Wentworth,Wentworth,2,500,0,0,0,500,1,-1.3250350332787157,14.6527491048253
Artifact Puzzles Erin Hanson Dawning Saguaro Artifact Puzzles Kristian Adam Snoozies,418,413,2,2,Artifact,Artifact,2,0,831,0,0,831,2,0.6073376983003753,21.3230598602088
Liberty Puzzles Birds of the Tropics ,745,0,2,2,Liberty,Liberty,1,0,745,0,0,745,2,0.40002731437283895,45.01463132746817
Whimsy Puzzles Anton Foltin Zion National Park Whimsy Puzzles Macaw Parrots,1000,1000,3,3,Other-Laser-cut,Other-Laser-cut,2,0,0,2000,0,2000,3,3.657608919656009,53.90271337180259
Nautilus Puzzles Graeme Stevenson Grizzly Bear Dreams Nautilus Puzzles Linda Bittner California Courtship,400,426,2,2,Nautilus,Nautilus,2,0,826,0,0,826,2,0.5956992577862635,32.57039329336002
Nautilus Puzzles Larry Eifert Two Sides of The Sea ,501,0,2,2,Nautilus,Nautilus,1,0,501,0,0,501,2,-0.29596711762827815,7.835658978055394
"Nautilus Puzzles Parc Guell, Barcelona Nautilus Puzzles John Duncan Saint Bride",410,352,1,2,Nautilus,Nautilus,2,410,352,0,0,762,1,-0.11848411372669246,7.653842129959537
Liberty Puzzles Celebration Ecru Puzzles Awa Tsireh Animal Designs,408,105,2,1,Ecru,Liberty,2,105,408,0,0,513,1,-0.4330122806842476,6.029823372104375
Nautilus Puzzles Maple Creek Nautilus Puzzles Lancelot and Guinevere,385,437,1,2,Nautilus,Nautilus,2,385,437,0,0,822,1,0.09393613278270041,8.986621798765313
Artifact Puzzles Daniel Merriam On The Go (Discontinued Limited Edition) Artifact Puzzles Kevin Sloan The Gift Arrives,295,344,1,1,Artifact,Artifact,2,639,0,0,0,639,1,-0.9871941312432425,16.860284406143045
"Wentworth Puzzles Zebo Ludvicek Birdcages Wentworth Puzzles Hyde Street View, San Francisco",500,250,2,2,Wentworth,Wentworth,2,0,750,0,0,750,2,0.4125178506240466,24.80486140396988
"Wentworth Puzzles Eduard ArtBeat Studios Village Post Office Wentworth Puzzles Macneil Studio London, House of Parliament",500,250,1,1,Wentworth,Wentworth,2,750,0,0,0,750,1,-0.7521683366237267,8.142786654339213
Nautilus Puzzles Henri Rousseau The Dream ,693,0,3,2,Nautilus,Nautilus,1,0,0,693,0,693,3,1.0549772564706392,11.812773270088414
DaVici Puzzles Nadezhda Strelkina Peace On Earth ,695,0,2,2,DaVici,DaVici,1,0,695,0,0,695,2,0.27183525277538384,16.832169809888576
BCB Puzzles Henry Victor Lesur Marchands Des Fleurs Black Bear Puzzles In Search Of Sea,300,350,2,2,Other-Hand-cut,Other-Hand-cut,2,0,650,0,0,650,2,0.15092792347071468,21.76733423225356
Artifact Puzzles Tyukanov Flying Bottle Artifact Puzzles Tom Kidd Dunne Estates,300,423,2,1,Artifact,Artifact,2,423,300,0,0,723,1,-0.2616869529220182,15.56098013527192
DaVici Puzzles Awakening DaVici Puzzles ,450,280,1,1,DaVici,DaVici,2,730,0,0,0,730,1,-0.7926607613826177,4.74200870453625
Artifact Puzzles Poynter Israel In Egypt Artifact Puzzles Bruegel Tower of Babel,310,377,2,2,Artifact,Artifact,2,0,687,0,0,687,2,0.25074193890788354,24.77517027659201
Artifact Puzzles Aaron Wolf Cathedral Of The Changing Tides Ecru Puzzles Erin Hanson Layers Of Afternoon,360,287,3,3,Artifact,Ecru,2,0,0,647,0,647,3,0.9142852206036093,18.522783938883588
Liberty Puzzles Linnea Pergola Machu Picchu ,670,0,2,2,Liberty,Liberty,1,0,670,0,0,670,2,0.20535206193735908,20.71495156013713
Artifact Puzzles Tyson Grumm The Sleepover Artifact Puzzles Audubun Carolina Parakeets,405,422,2,2,Artifact,Artifact,2,0,827,0,0,827,2,0.5980308088598147,37.731917766300015
Mr. Gogo Puzzles Just A Challenge Mr. Gogo Puzzles Lucky Flower ,264,269,2,2,Other-Hand-cut,Other-Hand-cut,2,0,533,0,0,533,2,-0.19297411751299898,15.207191194373124
Artifact Puzzles Arreguin Jaguars ,505,0,3,2,Artifact,Artifact,1,0,0,505,0,505,3,0.43114687048149664,19.020080036722987
"Nautilus Puzzles Mother Earth Nautilus Puzzles Antelope Canyon, Arizona",222,181,1,1,Nautilus,Nautilus,2,403,0,0,0,403,1,-1.6013706070717426,2.9489734639026506
Artifact Puzzles Paul Bond Ode To A Zen Koan Artifact Puzzles John Henry Dearle Forest Tapestry,267,577,2,4,Artifact,Artifact,2,0,267,0,577,844,3,1.7350160642549077,26.665898863518063
Artifact Puzzles Viktor Molev The Aviator Artifact Puzzles Eric Joyner Tiki Misadventure,383,540,2,1,Artifact,Artifact,2,540,383,0,0,923,1,0.15916418710140298,76.97497372308632
Artifact Puzzles Jethro Buck Wild Things ,539,0,3,2,Artifact,Artifact,1,0,0,539,0,539,3,0.5545796008442065,49.94902520272742
Nautilus Puzzles Arnold Bocklin Isle Of The Dead ,510,0,3,2,Nautilus,Nautilus,1,0,0,510,0,510,3,0.44964964410806096,2.7246840541689465
Nautilus Puzzles Marin Headlands ,475,0,2,2,Nautilus,Nautilus,1,0,475,0,0,475,2,-0.3830290426626323,2.72545894184853
Artifact Puzzles Aaron Wolf Cathedral Of The Changing Tides Ecru Puzzles Erin Hanson Layers Of Afternoon,360,287,3,3,Artifact,Ecru,2,0,0,647,0,647,3,0.9142852206036093,8.101117121649768
Wentworth Puzzles Birdcages Maridale Puzzles Hawaii Up Close,609,170,2,2,Wentworth,unknown,2,0,779,0,0,779,2,0.4838575112118689,18.56349030620681
Artifact Puzzles Rachell Sumpter Chinatown Quadtych ,1121,0,3,2,Artifact,Artifact,1,0,0,1121,0,1121,3,2.1297039204019153,11.835131401263729
Nautilus Puzzles Mandala Stones ,432,0,3,2,Nautilus,Nautilus,1,0,0,432,0,432,3,0.1454225667674366,23.645510068881908
Artifact Puzzles Karla Gerard Evening Stars Artifact Puzzles Susan Loy Bill Of Rights,644,303,1,2,Artifact,Artifact,2,644,303,0,0,947,1,0.08125564580801528,26.799286488804952
Nautilus Puzzles James Sommerville Ocean Life ,475,0,2,2,Nautilus,Nautilus,1,0,475,0,0,475,2,-0.3830290426626323,23.876872267668656
Stumpcraft Puzzles Julie DeBoer Badlands To The Bone Artifact Puzzles After The Tiger Hunt,325,272,2,1,unknown,Artifact,2,272,325,0,0,597,1,-0.43127086040835144,23.86864522339696
Artifact Puzzles Egon Schiele Four Trees Artifact Puzzles Autumn Egrets,79,130,3,1,Artifact,Artifact,2,130,0,79,0,209,2,-1.715580027881944,23.79662323531652
Artifact Puzzles Dany Paragouteva Magic Carpet Artifact Puzzles Matte Stephens Central Park Fifth Avenue,305,439,2,3,Artifact,Artifact,2,0,305,439,0,744,2,0.8996325403251102,31.65635866565287
Mr. Gogo Puzzles Alphonse Mucha Reverie  ,400,0,2,2,Other-Hand-cut,Other-Hand-cut,1,0,400,0,0,400,2,-0.6540834356448328,28.59003687066521
Ecru Puzzles Mystery Puzzle #16 Artifact Puzzles Jethro Buck Wild Things,331,530,2,3,Artifact,Ecru,2,0,331,530,0,861,2,1.222566432641649,29.78479659436366
Snowflake Puzzles Portrait of an Elizabethan Woman ,451,0,3,2,Other-Hand-cut,Other-Hand-cut,1,0,0,451,0,451,3,0.22279939577881486,30.53926328253888
Nautilus Puzzles Once Upon a Fairytale ,428,0,1,2,Nautilus,Nautilus,1,428,0,0,0,428,1,-1.5261230330714146,49.66895243999341
Artifact Puzzles Justin Hillgrove Word Travels South Artifact Puzzles Kevin Sloan The Gift Arrives,456,344,2,1,Artifact,Artifact,2,344,456,0,0,800,1,0.08971624109099496,8.734250180314294
DaVici Puzzles Russian Tryptych ,1000,0,3,2,DaVici,DaVici,1,0,0,1000,0,1000,3,1.8596170998998247,11.866532547928667
Mr. Gogo Puzzles Alphonse Mucha Job Cigarettes ,400,0,3,2,Other-Hand-cut,Other-Hand-cut,1,0,0,400,0,400,3,0.0096421570824912,1.5554529676361342
DaVici Red Book ,700,0,3,2,DaVici,DaVici,1,0,0,700,0,700,3,1.0758194445125582,20.646905835374767
Artifact Puzzles Bokuyo Forest  ,689,0,4,2,Artifact,Artifact,1,0,0,0,689,689,4,1.6651853441404572,2.944554054768936
Nautilus Puzzles Van Gogh Irises Nautilus Puzzles Walter Crane Neptune&#39;s Horses,464,404,3,3,Nautilus,Nautilus,2,0,0,868,0,868,3,1.5380115854728105,2.925807399540012
Liberty Puzzles Phil Lewis Flatirons ,864,0,3,2,Liberty,Liberty,1,0,0,864,0,864,3,1.5277565618545021,19.765563277599234
Artifact Puzzles APAK Harmonious Kingdom Artifact Puzzles Martin Heade Two Hummingbirds At Nest,434,289,1,2,Artifact,Artifact,2,434,289,0,0,723,1,-0.27958231295444974,5.6337461166315626
Liberty Puzzles Jo Mora Indians of North America ,762,0,3,2,Liberty,Liberty,1,0,0,762,0,762,3,1.2544542138710608,7.464126320229167
Ecru Puzzles Mystery Puzzle #21 Artifact Puzzles Allen Douglas The Kraken,181,219,2,3,Artifact,Ecru,2,0,181,219,0,400,2,-0.26817899626137537,56.59569143713878
Liberty Puzzles Phil Lewis Sugar Magnolia ,881,0,3,3,Liberty,Liberty,1,0,0,881,0,881,3,1.5711179090266911,4.795758371041655
Wentworth Puzzles Van Gogh Almond Blossom Wentworth Puzzles Zebo Ludvicek Birdcages,500,500,3,1,Wentworth,Wentworth,2,500,0,500,0,1000,2,0.9752504390137802,15.676039766850916
DaVici Puzzles Under the Red Umbrella ,600,0,3,2,DaVici,DaVici,1,0,0,600,0,600,3,0.7632481150445484,8.108066972411736
Liberty Puzzles Sarah Gentry Abundance Liberty Puzzles A Resounding Success,569,513,1,3,Liberty,Liberty,2,569,0,513,0,1082,2,1.0837216723650367,3.984989159736817
Optimago John Strickland Goodall Summer Outing Unidragon Puzzles Playful Parrots,320,620,2,2,Other-Hand-cut,Other-Laser-cut,2,0,940,0,0,940,2,0.8499000957993309,2.003296188960243
Liberty Puzzles The Poultry of the World ,699,0,3,2,Liberty,Liberty,1,0,0,699,0,699,3,1.0728507790639599,4.538920018192072
Liberty Puzzles Rebecca Cambell The Menagerie ,642,0,3,2,Liberty,Liberty,1,0,0,642,0,642,3,0.8985831263296711,17.91682528010008
DaVici Puzzles Russian Circus Artifact Puzzles Vikram Madan Night Of The Mystic Moons,330,338,1,1,Artifact,DaVici,2,668,0,0,0,668,1,-0.9232435913698567,1.7131052767964006
Liberty Puzzles Linnea Pergola Hills of San Francisco Liberty Puzzles Alex Beard The Painting of Life,577,536,2,3,Liberty,Liberty,2,0,577,536,0,1113,2,1.670105431443019,2.4793050960347687
Liberty Puzzles Sarah Gentry Mels Belles Liberty Puzzles Rex Ray Alistair,546,550,2,2,Liberty,Liberty,2,0,1096,0,0,1096,2,1.1654777102501745,3.690871985501111
